2023-08-08 08:44:33.510 INFO  elec_dep.config.ElecDepApplication                :51   [32m                  [0;39m Starting ElecDepApplication using Java 18.0.2.1 with PID 34164 (D:\code\myproject\Java\elec_dep\target\classes started by Jessie in D:\code\myproject\Java\elec_dep)
2023-08-08 09:42:36.660 INFO  elec_dep.config.ElecDepApplication                :634  [32m                  [0;39m No active profile set, falling back to 1 default profile: "default"
2023-08-08 09:42:36.724 INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor :250  [32m                  [0;39m Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-08-08 09:42:36.724 INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor :250  [32m                  [0;39m For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-08-08 09:42:37.273 INFO  o.s.d.response.config.RepositoryConfigurationDelegate    :291  [32m                  [0;39m Multiple Spring Data modules found, entering strict repository configuration mode
2023-08-08 09:42:37.273 INFO  o.s.d.response.config.RepositoryConfigurationDelegate    :138  [32m                  [0;39m Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
2023-08-08 09:42:37.281 INFO  o.s.d.response.config.RepositoryConfigurationDelegate    :208  [32m                  [0;39m Finished Spring Data repository scanning in 13 ms. Found 0 JDBC repository interfaces.
2023-08-08 09:42:37.297 INFO  o.s.d.response.config.RepositoryConfigurationDelegate    :291  [32m                  [0;39m Multiple Spring Data modules found, entering strict repository configuration mode
2023-08-08 09:42:37.297 INFO  o.s.d.response.config.RepositoryConfigurationDelegate    :138  [32m                  [0;39m Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-08-08 09:42:37.297 INFO  o.s.d.response.config.RepositoryConfigurationDelegate    :208  [32m                  [0;39m Finished Spring Data repository scanning in 1 ms. Found 0 JPA repository interfaces.
2023-08-08 09:42:37.871 INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer      :108  [32m                  [0;39m Tomcat initialized with port(s): 8090 (http)
2023-08-08 09:42:37.871 INFO  org.apache.catalina.core.AprLifecycleListener     :173  [32m                  [0;39m An older version [1.2.35] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [2.0.1]
2023-08-08 09:42:37.871 INFO  org.apache.catalina.core.AprLifecycleListener     :173  [32m                  [0;39m Loaded Apache Tomcat Native library [1.2.35] using APR version [1.7.0].
2023-08-08 09:42:37.871 INFO  org.apache.catalina.core.AprLifecycleListener     :173  [32m                  [0;39m OpenSSL successfully initialized [OpenSSL 1.1.1q  5 Jul 2022]
2023-08-08 09:42:37.890 INFO  org.apache.coyote.http11.Http11NioProtocol        :173  [32m                  [0;39m Initializing ProtocolHandler ["http-nio-8090"]
2023-08-08 09:42:37.890 INFO  org.apache.catalina.core.StandardService          :173  [32m                  [0;39m Starting service [Tomcat]
2023-08-08 09:42:37.890 INFO  org.apache.catalina.core.StandardEngine           :173  [32m                  [0;39m Starting Servlet engine: [Apache Tomcat/10.1.11]
2023-08-08 09:42:37.934 INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] :173  [32m                  [0;39m Initializing Spring embedded WebApplicationContext
2023-08-08 09:42:37.934 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext    :291  [32m                  [0;39m Root WebApplicationContext: initialization completed in 1209 ms
2023-08-08 09:42:38.039 INFO  com.zaxxer.hikari.HikariDataSource                :110  [32m                  [0;39m HikariPool-1 - Starting...
2023-08-08 09:42:38.326 INFO  com.zaxxer.hikari.pool.HikariPool                 :565  [32m                  [0;39m HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@4fa1b49a
2023-08-08 09:42:38.341 INFO  com.zaxxer.hikari.HikariDataSource                :123  [32m                  [0;39m HikariPool-1 - Start completed.
2023-08-08 09:42:38.357 INFO  org.hibernate.jpa.internal.util.LogHelper         :31   [32m                  [0;39m HHH000204: Processing PersistenceUnitInfo [name: default]
2023-08-08 09:42:38.404 INFO  org.hibernate.Version                             :44   [32m                  [0;39m HHH000412: Hibernate ORM core version 6.2.6.Final
2023-08-08 09:42:38.404 INFO  org.hibernate.cfg.Environment                     :191  [32m                  [0;39m HHH000406: Using bytecode reflection optimizer
2023-08-08 09:42:38.531 INFO  o.h.bytecode.internal.BytecodeProviderInitiator   :53   [32m                  [0;39m HHH000021: Bytecode provider name : bytebuddy
2023-08-08 09:42:38.612 INFO  o.s.o.j.persistenceunit.SpringPersistenceUnitInfo :87   [32m                  [0;39m No LoadTimeWeaver setup: ignoring JPA class transformer
2023-08-08 09:42:38.721 INFO  o.h.bytecode.internal.BytecodeProviderInitiator   :53   [32m                  [0;39m HHH000021: Bytecode provider name : bytebuddy
2023-08-08 09:42:38.832 INFO  o.h.e.t.jta.platform.internal.JtaPlatformInitiator:51   [32m                  [0;39m HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-08-08 09:42:38.848 INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean:437  [32m                  [0;39m Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-08-08 09:42:39.284 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration:231  [32m                  [0;39m spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-08-08 09:42:39.490 WARN  o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration:101  [32m                  [0;39m Cannot find template location: classpath:/templates/ (please add some templates, check your Thymeleaf configuration, or set spring.thymeleaf.check-template-location=false)
2023-08-08 09:42:39.760 INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer    :59   [32m                  [0;39m LiveReload server is running on port 35729
2023-08-08 09:42:39.790 INFO  org.apache.coyote.http11.Http11NioProtocol        :173  [32m                  [0;39m Starting ProtocolHandler ["http-nio-8090"]
2023-08-08 09:42:39.806 INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer      :220  [32m                  [0;39m Tomcat started on port(s): 8090 (http) with context path ''
2023-08-08 09:42:39.813 INFO  elec_dep.config.ElecDepApplication                :57   [32m                  [0;39m Started ElecDepApplication in 3.562 seconds (process running for 4.152)
2023-08-08 09:42:53.898 INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] :173  [32m                  [0;39m Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-08-08 09:42:53.898 INFO  org.springframework.web.servlet.DispatcherServlet :532  [32m                  [0;39m Initializing Servlet 'dispatcherServlet'
2023-08-08 09:42:53.900 INFO  org.springframework.web.servlet.DispatcherServlet :554  [32m                  [0;39m Completed initialization in 0 ms
2023-08-08 09:42:54.030 INFO  elec_dep.aspect.LogAspect                         :54   [32m343931980209065984[0;39m ------------- 开始 -------------
2023-08-08 09:42:54.031 INFO  elec_dep.aspect.LogAspect                         :55   [32m343931980209065984[0;39m 请求地址: http://localhost:8090/authentication POST
2023-08-08 09:42:54.031 INFO  elec_dep.aspect.LogAspect                         :56   [32m343931980209065984[0;39m 类名方法: elec_dep.controller.UserController.authentication
2023-08-08 09:42:54.031 INFO  elec_dep.aspect.LogAspect                         :57   [32m343931980209065984[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-08-08 09:42:54.109 INFO  elec_dep.aspect.LogAspect                         :79   [32m343931980209065984[0;39m 请求参数: []
2023-08-08 09:42:54.114 INFO  elec_dep.aspect.LogAspect                         :91   [32m343931980209065984[0;39m 返回结果: {"msg":"success","code":200}
2023-08-08 09:42:54.114 INFO  elec_dep.aspect.LogAspect                         :92   [32m343931980209065984[0;39m ------------- 结束 耗时：85 ms -------------
2023-08-08 09:42:54.306 INFO  elec_dep.aspect.LogAspect                         :54   [32m343931981370888192[0;39m ------------- 开始 -------------
2023-08-08 09:42:54.307 INFO  elec_dep.aspect.LogAspect                         :55   [32m343931981370888192[0;39m 请求地址: http://localhost:8090/file/list GET
2023-08-08 09:42:54.307 INFO  elec_dep.aspect.LogAspect                         :56   [32m343931981370888192[0;39m 类名方法: elec_dep.controller.FileController.getFileList
2023-08-08 09:42:54.307 INFO  elec_dep.aspect.LogAspect                         :57   [32m343931981370888192[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-08-08 09:42:54.307 INFO  elec_dep.aspect.LogAspect                         :79   [32m343931981370888192[0;39m 请求参数: []
2023-08-08 09:42:54.329 INFO  elec_dep.aspect.LogAspect                         :91   [32m343931981370888192[0;39m 返回结果: {"msg":"success","code":200,"data":[{"filehash":"5ac084f296439910355f29dc1ef44545ed063e9090ef194c3333f31c73e22584","filename":"实习.md","filesize":4959,"id":10,"lastUpdateTime":1691388063000,"status":"未上链"},{"filehash":"c89e469e70b2001831feabab04e67725bae71aade87b21dd55752de2856ccfd9","filename":"QQ图片20211107194111.jpg","filesize":127615,"id":11,"lastUpdateTime":1691407496000,"status":"未上链"},{"filehash":"b12c07c90e42b35a7fc38f6634e99e030539797b3a0e696b197b8a8d88cd8e86","filename":"屏幕截图_20221123_171542.png","filesize":56507,"id":12,"lastUpdateTime":1691457109000,"status":"未上链"}]}
2023-08-08 09:42:54.330 INFO  elec_dep.aspect.LogAspect                         :92   [32m343931981370888192[0;39m ------------- 结束 耗时：24 ms -------------
2023-08-08 09:43:03.126 INFO  elec_dep.aspect.LogAspect                         :54   [32m343932018364649472[0;39m ------------- 开始 -------------
2023-08-08 09:43:03.126 INFO  elec_dep.aspect.LogAspect                         :55   [32m343932018364649472[0;39m 请求地址: http://localhost:8090/file/upload POST
2023-08-08 09:43:03.126 INFO  elec_dep.aspect.LogAspect                         :56   [32m343932018364649472[0;39m 类名方法: elec_dep.controller.FileController.upload
2023-08-08 09:43:03.126 INFO  elec_dep.aspect.LogAspect                         :57   [32m343932018364649472[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-08-08 09:43:03.126 INFO  elec_dep.aspect.LogAspect                         :79   [32m343932018364649472[0;39m 请求参数: [null]
2023-08-08 09:43:03.209 INFO  elec_dep.aspect.LogAspect                         :91   [32m343932018364649472[0;39m 返回结果: {"msg":"上传成功","code":200,"data":"屏幕截图 2023-07-22 221020.png"}
2023-08-08 09:43:03.210 INFO  elec_dep.aspect.LogAspect                         :92   [32m343932018364649472[0;39m ------------- 结束 耗时：84 ms -------------
2023-08-08 09:43:03.239 INFO  elec_dep.aspect.LogAspect                         :54   [32m343932018838605824[0;39m ------------- 开始 -------------
2023-08-08 09:43:03.240 INFO  elec_dep.aspect.LogAspect                         :55   [32m343932018838605824[0;39m 请求地址: http://localhost:8090/file/list GET
2023-08-08 09:43:03.240 INFO  elec_dep.aspect.LogAspect                         :56   [32m343932018838605824[0;39m 类名方法: elec_dep.controller.FileController.getFileList
2023-08-08 09:43:03.240 INFO  elec_dep.aspect.LogAspect                         :57   [32m343932018838605824[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-08-08 09:43:03.240 INFO  elec_dep.aspect.LogAspect                         :79   [32m343932018838605824[0;39m 请求参数: []
2023-08-08 09:43:03.243 INFO  elec_dep.aspect.LogAspect                         :91   [32m343932018838605824[0;39m 返回结果: {"msg":"success","code":200,"data":[{"filehash":"5ac084f296439910355f29dc1ef44545ed063e9090ef194c3333f31c73e22584","filename":"实习.md","filesize":4959,"id":10,"lastUpdateTime":1691388063000,"status":"未上链"},{"filehash":"c89e469e70b2001831feabab04e67725bae71aade87b21dd55752de2856ccfd9","filename":"QQ图片20211107194111.jpg","filesize":127615,"id":11,"lastUpdateTime":1691407496000,"status":"未上链"},{"filehash":"b12c07c90e42b35a7fc38f6634e99e030539797b3a0e696b197b8a8d88cd8e86","filename":"屏幕截图_20221123_171542.png","filesize":56507,"id":12,"lastUpdateTime":1691457109000,"status":"未上链"},{"filehash":"4218b759acc63a8a2492936a2e3506d639cc90803965544e05597cc376c259d1","filename":"屏幕截图 2023-07-22 221020.png","filesize":64731,"id":13,"lastUpdateTime":1691458983000,"status":"未上链"}]}
2023-08-08 09:43:03.243 INFO  elec_dep.aspect.LogAspect                         :92   [32m343932018838605824[0;39m ------------- 结束 耗时：4 ms -------------
2023-08-08 09:45:41.067 INFO  elec_dep.aspect.LogAspect                         :54   [32m343932680817217536[0;39m ------------- 开始 -------------
2023-08-08 09:45:41.068 INFO  elec_dep.aspect.LogAspect                         :55   [32m343932680817217536[0;39m 请求地址: http://localhost:8090/file/list GET
2023-08-08 09:45:41.068 INFO  elec_dep.aspect.LogAspect                         :56   [32m343932680817217536[0;39m 类名方法: elec_dep.controller.FileController.getFileList
2023-08-08 09:45:41.068 INFO  elec_dep.aspect.LogAspect                         :57   [32m343932680817217536[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-08-08 09:45:41.069 INFO  elec_dep.aspect.LogAspect                         :79   [32m343932680817217536[0;39m 请求参数: []
2023-08-08 09:45:41.071 INFO  elec_dep.aspect.LogAspect                         :91   [32m343932680817217536[0;39m 返回结果: {"msg":"success","code":200,"data":[{"filehash":"5ac084f296439910355f29dc1ef44545ed063e9090ef194c3333f31c73e22584","filename":"实习.md","filesize":4959,"id":10,"lastUpdateTime":1691388063000,"status":"未上链"},{"filehash":"c89e469e70b2001831feabab04e67725bae71aade87b21dd55752de2856ccfd9","filename":"QQ图片20211107194111.jpg","filesize":127615,"id":11,"lastUpdateTime":1691407496000,"status":"未上链"},{"filehash":"b12c07c90e42b35a7fc38f6634e99e030539797b3a0e696b197b8a8d88cd8e86","filename":"屏幕截图_20221123_171542.png","filesize":56507,"id":12,"lastUpdateTime":1691457109000,"status":"未上链"},{"filehash":"4218b759acc63a8a2492936a2e3506d639cc90803965544e05597cc376c259d1","filename":"屏幕截图 2023-07-22 221020.png","filesize":64731,"id":13,"lastUpdateTime":1691458983000,"status":"未上链"}]}
2023-08-08 09:45:41.072 INFO  elec_dep.aspect.LogAspect                         :92   [32m343932680817217536[0;39m ------------- 结束 耗时：5 ms -------------
2023-08-08 09:48:51.899 INFO  elec_dep.aspect.LogAspect                         :54   [32m343933481224638464[0;39m ------------- 开始 -------------
2023-08-08 09:48:51.899 INFO  elec_dep.aspect.LogAspect                         :55   [32m343933481224638464[0;39m 请求地址: http://localhost:8090/file/list GET
2023-08-08 09:48:51.899 INFO  elec_dep.aspect.LogAspect                         :56   [32m343933481224638464[0;39m 类名方法: elec_dep.controller.FileController.getFileList
2023-08-08 09:48:51.899 INFO  elec_dep.aspect.LogAspect                         :57   [32m343933481224638464[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-08-08 09:48:51.899 INFO  elec_dep.aspect.LogAspect                         :79   [32m343933481224638464[0;39m 请求参数: []
2023-08-08 09:48:51.902 INFO  elec_dep.aspect.LogAspect                         :91   [32m343933481224638464[0;39m 返回结果: {"msg":"success","code":200,"data":[{"filehash":"5ac084f296439910355f29dc1ef44545ed063e9090ef194c3333f31c73e22584","filename":"实习.md","filesize":4959,"id":10,"lastUpdateTime":1691388063000,"status":"未上链"},{"filehash":"c89e469e70b2001831feabab04e67725bae71aade87b21dd55752de2856ccfd9","filename":"QQ图片20211107194111.jpg","filesize":127615,"id":11,"lastUpdateTime":1691407496000,"status":"未上链"},{"filehash":"b12c07c90e42b35a7fc38f6634e99e030539797b3a0e696b197b8a8d88cd8e86","filename":"屏幕截图_20221123_171542.png","filesize":56507,"id":12,"lastUpdateTime":1691457109000,"status":"未上链"},{"filehash":"4218b759acc63a8a2492936a2e3506d639cc90803965544e05597cc376c259d1","filename":"屏幕截图 2023-07-22 221020.png","filesize":64731,"id":13,"lastUpdateTime":1691458983000,"status":"未上链"}]}
2023-08-08 09:48:51.902 INFO  elec_dep.aspect.LogAspect                         :92   [32m343933481224638464[0;39m ------------- 结束 耗时：3 ms -------------
2023-08-08 09:48:58.688 INFO  elec_dep.aspect.LogAspect                         :54   [32m343933509699768320[0;39m ------------- 开始 -------------
2023-08-08 09:48:58.689 INFO  elec_dep.aspect.LogAspect                         :55   [32m343933509699768320[0;39m 请求地址: http://localhost:8090/file/search GET
2023-08-08 09:48:58.689 INFO  elec_dep.aspect.LogAspect                         :56   [32m343933509699768320[0;39m 类名方法: elec_dep.controller.FileController.search
2023-08-08 09:48:58.689 INFO  elec_dep.aspect.LogAspect                         :57   [32m343933509699768320[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-08-08 09:48:58.689 INFO  elec_dep.aspect.LogAspect                         :79   [32m343933509699768320[0;39m 请求参数: ["c89e469e70b2001831feabab04e67725bae71aade87b21dd55752de2856ccfd9"]
2023-08-08 09:48:58.692 INFO  elec_dep.aspect.LogAspect                         :91   [32m343933509699768320[0;39m 返回结果: {"msg":"success","code":200,"data":{"filehash":"c89e469e70b2001831feabab04e67725bae71aade87b21dd55752de2856ccfd9","filename":"QQ图片20211107194111.jpg","filesize":127615,"id":11,"lastUpdateTime":1691407496000,"status":"未上链"}}
2023-08-08 09:48:58.693 INFO  elec_dep.aspect.LogAspect                         :92   [32m343933509699768320[0;39m ------------- 结束 耗时：5 ms -------------
2023-08-08 09:49:23.240 INFO  elec_dep.aspect.LogAspect                         :54   [32m343933612678320128[0;39m ------------- 开始 -------------
2023-08-08 09:49:23.241 INFO  elec_dep.aspect.LogAspect                         :55   [32m343933612678320128[0;39m 请求地址: http://localhost:8090/file/list GET
2023-08-08 09:49:23.241 INFO  elec_dep.aspect.LogAspect                         :56   [32m343933612678320128[0;39m 类名方法: elec_dep.controller.FileController.getFileList
2023-08-08 09:49:23.241 INFO  elec_dep.aspect.LogAspect                         :57   [32m343933612678320128[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-08-08 09:49:23.241 INFO  elec_dep.aspect.LogAspect                         :79   [32m343933612678320128[0;39m 请求参数: []
2023-08-08 09:49:23.243 INFO  elec_dep.aspect.LogAspect                         :91   [32m343933612678320128[0;39m 返回结果: {"msg":"success","code":200,"data":[{"filehash":"5ac084f296439910355f29dc1ef44545ed063e9090ef194c3333f31c73e22584","filename":"实习.md","filesize":4959,"id":10,"lastUpdateTime":1691388063000,"status":"未上链"},{"filehash":"c89e469e70b2001831feabab04e67725bae71aade87b21dd55752de2856ccfd9","filename":"QQ图片20211107194111.jpg","filesize":127615,"id":11,"lastUpdateTime":1691407496000,"status":"未上链"},{"filehash":"b12c07c90e42b35a7fc38f6634e99e030539797b3a0e696b197b8a8d88cd8e86","filename":"屏幕截图_20221123_171542.png","filesize":56507,"id":12,"lastUpdateTime":1691457109000,"status":"未上链"},{"filehash":"4218b759acc63a8a2492936a2e3506d639cc90803965544e05597cc376c259d1","filename":"屏幕截图 2023-07-22 221020.png","filesize":64731,"id":13,"lastUpdateTime":1691458983000,"status":"未上链"}]}
2023-08-08 09:49:23.243 INFO  elec_dep.aspect.LogAspect                         :92   [32m343933612678320128[0;39m ------------- 结束 耗时：3 ms -------------
2023-08-08 09:49:25.599 INFO  elec_dep.aspect.LogAspect                         :54   [32m343933622572683264[0;39m ------------- 开始 -------------
2023-08-08 09:49:25.600 INFO  elec_dep.aspect.LogAspect                         :55   [32m343933622572683264[0;39m 请求地址: http://localhost:8090/file/search GET
2023-08-08 09:49:25.600 INFO  elec_dep.aspect.LogAspect                         :56   [32m343933622572683264[0;39m 类名方法: elec_dep.controller.FileController.search
2023-08-08 09:49:25.600 INFO  elec_dep.aspect.LogAspect                         :57   [32m343933622572683264[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-08-08 09:49:25.601 INFO  elec_dep.aspect.LogAspect                         :79   [32m343933622572683264[0;39m 请求参数: ["c89e469e70b2001831feabab04e67725bae71aade87b21dd55752de2856ccfd9"]
2023-08-08 09:49:25.603 INFO  elec_dep.aspect.LogAspect                         :91   [32m343933622572683264[0;39m 返回结果: {"msg":"success","code":200,"data":{"filehash":"c89e469e70b2001831feabab04e67725bae71aade87b21dd55752de2856ccfd9","filename":"QQ图片20211107194111.jpg","filesize":127615,"id":11,"lastUpdateTime":1691407496000,"status":"未上链"}}
2023-08-08 09:49:25.603 INFO  elec_dep.aspect.LogAspect                         :92   [32m343933622572683264[0;39m ------------- 结束 耗时：4 ms -------------
2023-08-08 09:51:57.356 INFO  elec_dep.aspect.LogAspect                         :54   [32m343934259087675392[0;39m ------------- 开始 -------------
2023-08-08 09:51:57.356 INFO  elec_dep.aspect.LogAspect                         :55   [32m343934259087675392[0;39m 请求地址: http://localhost:8090/file/list GET
2023-08-08 09:51:57.356 INFO  elec_dep.aspect.LogAspect                         :56   [32m343934259087675392[0;39m 类名方法: elec_dep.controller.FileController.getFileList
2023-08-08 09:51:57.357 INFO  elec_dep.aspect.LogAspect                         :57   [32m343934259087675392[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-08-08 09:51:57.357 INFO  elec_dep.aspect.LogAspect                         :79   [32m343934259087675392[0;39m 请求参数: []
2023-08-08 09:51:57.359 INFO  elec_dep.aspect.LogAspect                         :91   [32m343934259087675392[0;39m 返回结果: {"msg":"success","code":200,"data":[{"filehash":"5ac084f296439910355f29dc1ef44545ed063e9090ef194c3333f31c73e22584","filename":"实习.md","filesize":4959,"id":10,"lastUpdateTime":1691388063000,"status":"未上链"},{"filehash":"c89e469e70b2001831feabab04e67725bae71aade87b21dd55752de2856ccfd9","filename":"QQ图片20211107194111.jpg","filesize":127615,"id":11,"lastUpdateTime":1691407496000,"status":"未上链"},{"filehash":"b12c07c90e42b35a7fc38f6634e99e030539797b3a0e696b197b8a8d88cd8e86","filename":"屏幕截图_20221123_171542.png","filesize":56507,"id":12,"lastUpdateTime":1691457109000,"status":"未上链"},{"filehash":"4218b759acc63a8a2492936a2e3506d639cc90803965544e05597cc376c259d1","filename":"屏幕截图 2023-07-22 221020.png","filesize":64731,"id":13,"lastUpdateTime":1691458983000,"status":"未上链"}]}
2023-08-08 09:51:57.359 INFO  elec_dep.aspect.LogAspect                         :92   [32m343934259087675392[0;39m ------------- 结束 耗时：3 ms -------------
2023-08-08 09:52:17.387 INFO  elec_dep.aspect.LogAspect                         :54   [32m343934343103778816[0;39m ------------- 开始 -------------
2023-08-08 09:52:17.387 INFO  elec_dep.aspect.LogAspect                         :55   [32m343934343103778816[0;39m 请求地址: http://localhost:8090/file/list GET
2023-08-08 09:52:17.387 INFO  elec_dep.aspect.LogAspect                         :56   [32m343934343103778816[0;39m 类名方法: elec_dep.controller.FileController.getFileList
2023-08-08 09:52:17.387 INFO  elec_dep.aspect.LogAspect                         :57   [32m343934343103778816[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-08-08 09:52:17.388 INFO  elec_dep.aspect.LogAspect                         :79   [32m343934343103778816[0;39m 请求参数: []
2023-08-08 09:52:17.390 INFO  elec_dep.aspect.LogAspect                         :91   [32m343934343103778816[0;39m 返回结果: {"msg":"success","code":200,"data":[{"filehash":"5ac084f296439910355f29dc1ef44545ed063e9090ef194c3333f31c73e22584","filename":"实习.md","filesize":4959,"id":10,"lastUpdateTime":1691388063000,"status":"未上链"},{"filehash":"c89e469e70b2001831feabab04e67725bae71aade87b21dd55752de2856ccfd9","filename":"QQ图片20211107194111.jpg","filesize":127615,"id":11,"lastUpdateTime":1691407496000,"status":"未上链"},{"filehash":"b12c07c90e42b35a7fc38f6634e99e030539797b3a0e696b197b8a8d88cd8e86","filename":"屏幕截图_20221123_171542.png","filesize":56507,"id":12,"lastUpdateTime":1691457109000,"status":"未上链"},{"filehash":"4218b759acc63a8a2492936a2e3506d639cc90803965544e05597cc376c259d1","filename":"屏幕截图 2023-07-22 221020.png","filesize":64731,"id":13,"lastUpdateTime":1691458983000,"status":"未上链"}]}
2023-08-08 09:52:17.391 INFO  elec_dep.aspect.LogAspect                         :92   [32m343934343103778816[0;39m ------------- 结束 耗时：4 ms -------------
2023-08-08 09:55:20.765 INFO  elec_dep.aspect.LogAspect                         :54   [32m343935112246857728[0;39m ------------- 开始 -------------
2023-08-08 09:55:20.766 INFO  elec_dep.aspect.LogAspect                         :55   [32m343935112246857728[0;39m 请求地址: http://localhost:8090/file/list GET
2023-08-08 09:55:20.766 INFO  elec_dep.aspect.LogAspect                         :56   [32m343935112246857728[0;39m 类名方法: elec_dep.controller.FileController.getFileList
2023-08-08 09:55:20.766 INFO  elec_dep.aspect.LogAspect                         :57   [32m343935112246857728[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-08-08 09:55:20.767 INFO  elec_dep.aspect.LogAspect                         :79   [32m343935112246857728[0;39m 请求参数: []
2023-08-08 09:55:20.768 INFO  elec_dep.aspect.LogAspect                         :91   [32m343935112246857728[0;39m 返回结果: {"msg":"success","code":200,"data":[{"filehash":"5ac084f296439910355f29dc1ef44545ed063e9090ef194c3333f31c73e22584","filename":"实习.md","filesize":4959,"id":10,"lastUpdateTime":1691388063000,"status":"未上链"},{"filehash":"c89e469e70b2001831feabab04e67725bae71aade87b21dd55752de2856ccfd9","filename":"QQ图片20211107194111.jpg","filesize":127615,"id":11,"lastUpdateTime":1691407496000,"status":"未上链"},{"filehash":"b12c07c90e42b35a7fc38f6634e99e030539797b3a0e696b197b8a8d88cd8e86","filename":"屏幕截图_20221123_171542.png","filesize":56507,"id":12,"lastUpdateTime":1691457109000,"status":"未上链"},{"filehash":"4218b759acc63a8a2492936a2e3506d639cc90803965544e05597cc376c259d1","filename":"屏幕截图 2023-07-22 221020.png","filesize":64731,"id":13,"lastUpdateTime":1691458983000,"status":"未上链"}]}
2023-08-08 09:55:20.769 INFO  elec_dep.aspect.LogAspect                         :92   [32m343935112246857728[0;39m ------------- 结束 耗时：4 ms -------------
2023-08-08 09:56:25.051 INFO  elec_dep.aspect.LogAspect                         :54   [32m343935381881884672[0;39m ------------- 开始 -------------
2023-08-08 09:56:25.052 INFO  elec_dep.aspect.LogAspect                         :55   [32m343935381881884672[0;39m 请求地址: http://localhost:8090/file/list GET
2023-08-08 09:56:25.052 INFO  elec_dep.aspect.LogAspect                         :56   [32m343935381881884672[0;39m 类名方法: elec_dep.controller.FileController.getFileList
2023-08-08 09:56:25.052 INFO  elec_dep.aspect.LogAspect                         :57   [32m343935381881884672[0;39m 远程地址: 0:0:0:0:0:0:0:1
2023-08-08 09:56:25.053 INFO  elec_dep.aspect.LogAspect                         :79   [32m343935381881884672[0;39m 请求参数: []
2023-08-08 09:56:25.072 INFO  elec_dep.aspect.LogAspect                         :91   [32m343935381881884672[0;39m 返回结果: {"msg":"success","code":200,"data":[{"filehash":"5ac084f296439910355f29dc1ef44545ed063e9090ef194c3333f31c73e22584","filename":"实习.md","filesize":4959,"id":10,"lastUpdateTime":1691388063000,"status":"未上链"},{"filehash":"c89e469e70b2001831feabab04e67725bae71aade87b21dd55752de2856ccfd9","filename":"QQ图片20211107194111.jpg","filesize":127615,"id":11,"lastUpdateTime":1691407496000,"status":"未上链"},{"filehash":"b12c07c90e42b35a7fc38f6634e99e030539797b3a0e696b197b8a8d88cd8e86","filename":"屏幕截图_20221123_171542.png","filesize":56507,"id":12,"lastUpdateTime":1691457109000,"status":"未上链"},{"filehash":"4218b759acc63a8a2492936a2e3506d639cc90803965544e05597cc376c259d1","filename":"屏幕截图 2023-07-22 221020.png","filesize":64731,"id":13,"lastUpdateTime":1691458983000,"status":"未上链"}]}
2023-08-08 09:56:25.073 INFO  elec_dep.aspect.LogAspect                         :92   [32m343935381881884672[0;39m ------------- 结束 耗时：22 ms -------------
2023-08-08 09:58:09.403 INFO  elec_dep.aspect.LogAspect                         :54   [32m343935819565895680[0;39m ------------- 开始 -------------
2023-08-08 09:58:09.403 INFO  elec_dep.aspect.LogAspect                         :55   [32m343935819565895680[0;39m 请求地址: http://localhost:8090/file/list GET
2023-08-08 09:58:09.403 INFO  elec_dep.aspect.LogAspect                         :56   [32m343935819565895680[0;39m 类名方法: elec_dep.controller.FileController.getFileList
